invoiceID,custID,salesDate
11694,13,2008-02-19
11695,28,2005-02-15
11696,18,2006-01-04
11697,8,2009-04-08
11698,19,2010-11-10
11699,1,2009-12-24
11700,22,2005-04-01
11701,27,2005-12-05
11702,25,2009-02-06
11703,10,2009-09-14
11704,21,2011-10-22
11705,24,2006-04-08
11706,27,2007-02-02
11707,31,2006-10-04
11708,5,2006-09-30
11709,3,2010-05-03
11710,1,2011-01-17
11711,24,2011-04-03
11712,5,2011-03-13
11713,12,2005-10-22
11714,14,2005-11-16
11715,11,2007-02-06
11716,31,2005-11-09
11717,15,2010-06-25
11718,33,2006-06-15
11719,3,2010-12-19
11720,28,2006-01-15
11721,14,2009-02-01
11722,19,2009-05-11
11723,29,2010-05-29
11724,35,2005-06-04
11725,32,2005-06-27
11726,18,2008-01-26
11727,14,2006-03-16
11728,39,2007-06-10
11729,36,2005-07-01
11730,15,2005-08-02
11731,21,2011-05-28
11732,23,2011-04-24
11733,1,2006-10-16
11734,31,2007-11-17
11735,5,2009-05-24
11736,24,2006-01-08
11737,19,2007-01-30
11738,35,2005-08-02
11739,28,2007-11-30
11740,21,2008-01-02
11741,36,2010-12-07
11742,13,2010-05-09
11743,25,2007-12-29
11744,9,2005-06-20
11745,26,2005-10-29
11746,36,2008-08-26
11747,39,2009-10-29
11748,1,2008-05-07
11749,29,2006-06-14
11750,3,2007-09-08
11751,29,2009-01-26
11752,3,2011-05-16
11753,21,2005-01-15
11754,19,2011-02-02
11755,38,2007-04-29
11756,13,2005-12-23
11757,36,2006-01-19
11758,13,2009-11-26
11759,13,2009-07-27
11760,32,2009-05-07
11761,27,2009-02-05
11762,34,2007-03-21
11763,16,2009-12-03
11764,27,2005-01-19
11765,25,2009-11-12
11766,20,2007-03-01
11767,11,2006-02-03
11768,4,2011-10-20
11769,16,2006-10-05
11770,39,2006-04-23
11771,25,2011-05-18
11772,13,2006-10-06
11773,13,2006-05-23
11774,10,2006-05-18
11775,21,2005-05-16
11776,39,2007-02-25
11777,6,2006-04-24
11778,21,2008-10-03
11779,1,2006-01-27
11780,35,2006-12-23
11781,23,2011-07-10
11782,29,2010-07-13
11783,38,2010-08-03
11784,5,2008-06-22
11785,9,2009-09-10
11786,37,2006-10-27
11787,18,2010-01-31
11788,6,2007-01-23
11789,10,2007-07-14
11790,30,2007-01-19
11791,37,2005-10-07
11792,36,2009-08-13
11793,24,2005-05-31
11794,13,2008-11-25
11795,23,2009-08-29
11796,10,2008-09-06
11797,33,2008-10-20
11798,34,2008-09-26
11799,14,2006-03-07
11800,9,2010-05-20
11801,34,2006-04-15
11802,38,2008-10-30
11803,21,2008-08-22
11804,8,2007-09-05
11805,9,2008-05-25
11806,3,2005-06-20
11807,7,2009-02-26
11808,14,2005-11-22
11809,23,2011-09-09
11810,7,2006-07-23
11811,10,2008-07-04
11812,7,2010-02-15
11813,36,2007-08-27
11814,8,2009-05-17
11815,11,2008-05-16
11816,6,2007-09-27
11817,5,2009-03-06
11818,28,2010-01-30
11819,11,2007-10-07
11820,15,2010-11-01
11821,19,2009-07-15
11822,8,2005-08-09
11823,11,2011-09-16
11824,4,2008-02-13
11825,21,2008-02-20
11826,34,2009-11-01
11827,13,2008-06-23
11828,15,2009-08-16
11829,29,2006-06-04
11830,27,2007-04-14
11831,24,2005-07-30
11832,23,2006-11-30
11833,25,2006-05-16
11834,6,2007-11-22
11835,30,2010-05-17
11836,33,2006-02-27
11837,8,2011-09-21
11838,36,2005-10-05
11839,8,2007-10-03
11840,31,2010-02-05
11841,4,2010-03-05
11842,18,2005-02-09
11843,37,2005-10-09
11844,1,2011-03-02
11845,26,2008-08-18
11846,8,2011-05-12
11847,6,2006-10-18
11848,31,2005-11-10
11849,36,2005-03-30
11850,17,2006-02-16
11851,6,2008-03-16
11852,15,2009-11-16
11853,25,2006-10-07
11854,17,2005-01-08
11855,19,2008-10-06
11856,6,2011-04-07
11857,11,2006-02-20
11858,31,2008-02-28
11859,21,2006-09-21
11860,39,2011-02-24
11861,19,2007-02-17
11862,5,2010-05-04
11863,23,2008-07-08
11864,4,2009-04-08
11865,10,2007-01-21
11866,13,2005-07-17
11867,37,2007-01-19
11868,17,2010-01-26
11869,10,2005-08-25
11870,6,2006-01-25
11871,9,2008-06-26
11872,14,2011-03-20
11873,23,2007-10-09
11874,6,2011-09-05
11875,14,2006-11-27
11876,9,2009-06-16
11877,14,2010-11-09
11878,20,2010-07-16
11879,39,2011-08-12
11880,10,2008-12-18
11881,36,2007-06-30
11882,5,2011-10-24
11883,25,2005-10-18
11884,21,2011-10-19
11885,21,2006-12-20
11886,4,2007-03-10
11887,27,2006-02-28
11888,32,2009-11-11
11889,35,2008-12-08
11890,8,2007-04-03
11891,31,2010-07-12
11892,14,2006-05-11
11893,13,2005-03-14
11894,14,2008-12-09
11895,18,2006-01-16
11896,22,2011-06-13
11897,27,2008-08-05
11898,15,2011-02-04
11899,39,2010-12-18
11900,36,2009-08-07
11901,20,2007-01-06
11902,8,2010-12-27
11903,10,2009-11-09
11904,4,2006-08-11
11905,14,2010-11-21
11906,24,2008-01-19
11907,12,2010-05-12
11908,27,2009-07-05
11909,5,2008-01-25
11910,12,2008-04-21
11911,36,2005-08-16
11912,1,2009-09-20
11913,16,2005-06-28
11914,22,2007-08-30
11915,22,2005-02-25
11916,37,2010-11-27
11917,25,2006-09-22
11918,9,2005-05-15
11919,29,2009-09-15
11920,21,2005-02-28
11921,17,2009-01-07
11922,21,2009-01-10
11923,34,2011-01-07
11924,29,2010-02-25
11925,35,2007-11-19
11926,13,2009-01-13
11927,12,2011-03-29
11928,22,2010-09-27
11929,27,2005-08-21
11930,12,2011-01-13
11931,19,2010-08-21
11932,8,2009-04-14
11933,20,2009-06-11
11934,29,2011-10-15
11935,12,2007-08-25
11936,33,2009-09-06
11937,13,2010-07-06
11938,23,2009-09-18
11939,20,2005-10-04
11940,17,2006-06-28
11941,34,2007-08-20
11942,17,2009-09-15
11943,18,2006-07-01
11944,11,2007-04-03
11945,38,2008-11-10
11946,39,2010-09-25
11947,9,2007-11-02
11948,23,2005-03-05
11949,9,2011-07-03
11950,37,2009-06-25
11951,4,2009-02-14
11952,25,2009-04-09
11953,19,2007-03-30
11954,38,2007-08-30
11955,15,2008-08-10
11956,14,2008-12-29
11957,11,2005-06-06
11958,27,2009-02-21
11959,36,2005-02-14
11960,38,2010-01-18
11961,38,2005-07-09
11962,15,2006-02-18
11963,7,2008-08-14
11964,18,2009-10-03
11965,4,2005-02-28
11966,18,2009-05-29
11967,11,2007-06-21
11968,17,2007-02-16
11969,2,2007-06-29
11970,31,2005-01-19
11971,34,2009-11-22
11972,36,2011-10-09
11973,8,2005-01-25
11974,12,2007-03-20
11975,7,2008-05-21
11976,6,2006-07-02
11977,11,2010-12-18
11978,16,2009-10-18
11979,29,2010-10-04
11980,19,2006-04-24
11981,13,2011-05-24
11982,33,2011-10-11
11983,5,2008-04-26
11984,32,2008-01-22
11985,32,2009-04-01
11986,19,2006-02-21
11987,7,2006-11-04
11988,4,2008-04-03
11989,6,2006-03-02
11990,3,2008-06-30
11991,3,2010-08-28
11992,5,2010-05-29
11993,18,2008-01-04
11994,9,2011-08-24
11995,22,2008-04-07
11996,21,2006-04-21
11997,27,2008-07-24
11998,33,2008-03-13
11999,38,2008-03-05
12000,29,2009-07-02
12001,25,2007-01-13
12002,32,2006-10-15
12003,25,2008-07-06
12004,32,2010-06-13
12005,4,2008-12-17
12006,32,2011-10-07
12007,38,2011-01-24
12008,15,2008-04-14
12009,8,2005-08-08
12010,27,2006-01-14
12011,34,2009-01-08
12012,21,2009-11-05
12013,20,2006-01-17
12014,38,2010-06-02
12015,14,2005-09-07
12016,12,2005-04-17
12017,18,2010-11-03
12018,20,2007-02-23
12019,16,2008-04-30
12020,24,2007-03-24
12021,23,2005-12-17
12022,18,2007-09-14
12023,29,2007-01-06
12024,1,2008-09-09
12025,26,2010-01-22
12026,11,2010-08-10
12027,22,2010-04-28
12028,14,2011-04-26
12029,5,2007-05-19
12030,20,2008-04-24
12031,4,2009-03-04
12032,29,2006-06-30
12033,13,2006-10-13
12034,29,2010-11-11
12035,22,2010-01-01
12036,17,2011-07-27
12037,21,2008-10-19
12038,20,2005-04-15
12039,31,2006-03-13
12040,29,2010-12-23
12041,7,2009-04-16
12042,26,2007-08-15
12043,11,2006-10-10
12044,27,2007-03-21
12045,25,2009-12-24
12046,24,2008-02-14
12047,39,2010-11-17
12048,3,2007-08-01
12049,4,2008-02-14
12050,15,2008-07-21
12051,27,2006-04-04
12052,27,2008-03-01
12053,32,2010-03-20
12054,16,2008-12-06
12055,27,2007-08-10
12056,19,2007-09-06
12057,27,2006-08-28
12058,9,2010-07-31
12059,33,2010-07-16
12060,32,2010-12-18
12061,29,2010-08-12
12062,36,2005-02-26
12063,22,2008-03-20
12064,2,2009-11-15
12065,25,2006-10-16
12066,4,2008-06-25
12067,19,2005-08-20
12068,7,2009-03-29
12069,23,2009-11-30
12070,11,2008-02-04
12071,35,2011-08-16
12072,30,2008-11-26
12073,36,2007-10-09
12074,7,2008-06-08
12075,18,2011-04-27
12076,21,2006-10-11
12077,30,2005-07-29
12078,18,2011-08-14
12079,24,2008-08-20
12080,34,2006-05-07
12081,32,2011-02-15
12082,11,2005-05-22
12083,21,2008-12-23
12084,25,2008-06-24
12085,27,2010-01-02
12086,9,2007-01-16
12087,5,2005-12-17
12088,14,2007-03-27
12089,18,2007-03-15
12090,37,2006-06-15
12091,6,2008-09-20
12092,7,2009-05-04
12093,34,2007-08-23
12094,27,2008-04-10
12095,9,2007-03-12
12096,20,2010-11-03
12097,31,2009-05-27
12098,27,2008-02-06
12099,26,2006-06-30
12100,14,2010-12-03
12101,37,2008-12-03
12102,22,2009-01-14
12103,5,2006-04-27
12104,34,2006-11-18
12105,28,2006-04-28
12106,23,2009-10-19
12107,15,2010-08-02
12108,19,2008-12-09
12109,1,2008-03-27
12110,38,2008-08-20
12111,13,2011-08-11
12112,33,2009-03-31
12113,10,2010-05-29
12114,34,2005-05-20
12115,18,2006-01-07
12116,36,2011-04-10
12117,3,2007-09-18
12118,22,2009-04-09
12119,11,2011-01-31
12120,20,2006-02-02
12121,20,2009-01-12
12122,17,2008-02-07
12123,27,2007-12-03
12124,14,2006-09-21
12125,4,2005-11-03
12126,35,2008-07-01
12127,34,2006-07-08
12128,34,2008-02-01
12129,23,2005-08-29
12130,20,2009-10-06
12131,9,2008-07-14
12132,21,2008-12-09
12133,3,2006-09-29
12134,14,2008-03-29
12135,15,2010-01-26
12136,30,2006-02-08
12137,36,2007-11-16
12138,30,2008-11-12
12139,10,2007-02-04
12140,37,2008-08-10
12141,29,2010-05-23
12142,22,2006-03-11
12143,30,2007-07-10
12144,39,2010-09-09
12145,17,2009-08-10
12146,8,2005-05-15
12147,36,2005-02-14
12148,19,2006-01-10
12149,30,2009-10-16
12150,7,2006-10-16
12151,39,2009-03-18
12152,10,2006-10-01
12153,23,2006-03-14
12154,26,2007-08-26
12155,24,2009-05-25
12156,27,2007-03-27
12157,22,2007-03-18
12158,18,2007-08-11
12159,22,2008-11-22
12160,5,2008-10-09
12161,38,2009-03-04
12162,30,2007-03-19
12163,26,2008-12-11
12164,2,2009-12-24
12165,5,2008-12-06
12166,2,2007-10-29
12167,31,2005-04-05
12168,2,2006-03-16
12169,32,2005-05-09
12170,2,2007-11-24
12171,38,2009-10-11
12172,21,2010-02-28
12173,23,2005-05-06
12174,28,2010-07-22
12175,21,2008-09-19
12176,1,2011-04-05
12177,36,2009-02-25
12178,17,2008-04-08
12179,19,2009-08-13
12180,27,2007-04-16
12181,23,2010-09-19
12182,18,2007-05-07
12183,37,2009-03-28
12184,7,2006-12-07
12185,5,2005-11-16
12186,21,2008-01-16
12187,33,2008-04-28
12188,26,2010-07-01
12189,39,2009-01-14
12190,15,2010-05-23
12191,31,2008-06-09
12192,38,2005-06-13
12193,6,2009-10-12
12194,17,2010-06-06
12195,39,2010-12-16
12196,11,2008-04-19
12197,19,2010-08-21
12198,31,2005-07-28
12199,12,2005-08-03
12200,11,2006-12-02
12201,32,2007-04-04
12202,11,2007-03-19
12203,32,2006-09-10
12204,16,2009-05-20
12205,39,2007-06-04
12206,13,2010-03-23
12207,16,2009-08-15
12208,35,2005-08-19
12209,29,2007-06-16
12210,35,2005-08-05
12211,22,2007-03-01
12212,13,2006-10-13
12213,14,2006-04-16
12214,19,2010-02-19
12215,20,2005-11-25
12216,18,2008-07-04
12217,1,2005-03-10
12218,13,2007-08-06
12219,4,2010-01-12
12220,1,2008-06-01
12221,28,2007-09-15
12222,35,2009-03-18
12223,39,2007-03-09
12224,34,2010-10-14
12225,12,2005-07-20
12226,39,2009-08-13
12227,5,2011-08-06
12228,30,2005-03-16
12229,30,2005-01-30
12230,17,2008-03-02
12231,2,2009-02-28
12232,23,2009-06-01
12233,27,2006-06-09
12234,33,2005-07-14
12235,39,2010-02-12
12236,26,2010-06-20
12237,7,2005-04-01
12238,16,2007-08-01
12239,22,2008-07-02
12240,36,2005-05-28
12241,11,2011-09-16
12242,5,2005-06-25
12243,10,2009-03-18
12244,24,2007-09-21
12245,24,2009-06-09
12246,29,2005-11-27
12247,3,2010-05-17
12248,25,2011-06-15
12249,3,2008-12-08
12250,7,2007-11-10
12251,25,2011-09-03
12252,30,2006-05-19
12253,2,2011-01-13
12254,25,2011-01-27
12255,25,2007-09-29
12256,14,2008-11-12
12257,24,2006-02-24
12258,29,2008-06-02
12259,5,2008-11-15
12260,15,2010-07-29
12261,7,2006-03-10
12262,6,2005-05-08
12263,37,2005-07-27
12264,33,2005-05-30
12265,39,2009-04-27
12266,36,2009-01-19
12267,20,2009-08-10
12268,6,2010-11-27
12269,12,2010-03-21
12270,2,2010-03-26
12271,2,2005-01-20
12272,23,2006-04-23
12273,7,2011-06-21
12274,11,2009-11-06
12275,8,2011-06-11
12276,30,2010-05-10
12277,39,2006-01-07
12278,10,2007-08-04
12279,15,2008-03-03
12280,3,2006-04-25
12281,17,2007-09-21
12282,1,2010-09-21
12283,33,2007-03-19
12284,18,2006-12-28
12285,25,2005-03-04
12286,18,2005-07-29
12287,31,2005-04-13
12288,9,2005-06-18
12289,8,2010-04-18
12290,35,2009-10-01
12291,23,2007-04-02
12292,14,2008-11-01
12293,2,2007-10-21
12294,21,2009-03-03
12295,8,2011-04-07
12296,1,2009-03-30
12297,18,2005-02-11
12298,27,2007-04-12
12299,6,2011-02-20
12300,29,2011-10-16
12301,29,2007-02-12
12302,7,2011-03-21
12303,13,2005-04-21
12304,36,2005-08-06
12305,18,2010-04-09
12306,20,2009-12-05
12307,26,2011-04-09
12308,18,2011-04-23
12309,30,2010-01-12
12310,1,2006-01-10
12311,20,2011-07-03
12312,7,2010-05-08
12313,1,2009-01-21
12314,13,2008-02-09
12315,24,2010-06-30
12316,26,2005-07-28
12317,30,2006-04-04
12318,16,2007-04-22
12319,35,2010-07-03
12320,38,2009-12-22
12321,12,2007-12-18
12322,18,2005-05-28
12323,12,2009-02-13
12324,13,2006-12-21
12325,39,2010-08-23
12326,20,2006-12-08
12327,13,2006-12-28
12328,17,2005-07-31
12329,7,2010-11-30
12330,18,2006-03-09
12331,7,2009-03-07
12332,36,2006-10-08
12333,25,2010-12-15
12334,19,2011-08-02
12335,32,2007-09-27
12336,3,2011-07-01
12337,38,2011-03-26
12338,19,2009-04-24
12339,20,2005-11-28
12340,28,2006-06-24
12341,20,2008-12-20
12342,39,2009-04-29
12343,35,2006-10-13
12344,21,2006-07-06
12345,13,2006-12-18
12346,19,2009-01-13
12347,7,2009-06-26
12348,3,2005-07-02
12349,35,2005-10-21
12350,2,2005-06-16
12351,2,2011-05-10
12352,7,2011-10-20
12353,20,2010-03-01
12354,13,2005-02-20
12355,19,2008-02-14
12356,19,2007-12-01
12357,32,2007-06-23
12358,32,2008-05-14
12359,35,2007-11-18
12360,39,2007-06-11
12361,10,2005-01-09
12362,2,2011-05-16
12363,36,2010-10-14
12364,35,2008-12-31
12365,21,2011-01-03
12366,29,2011-08-22
12367,37,2010-09-17
12368,19,2008-08-27
12369,8,2008-01-20
12370,18,2005-02-01
12371,8,2011-01-20
12372,27,2011-07-05
12373,17,2006-02-02
12374,3,2010-04-12
12375,8,2005-05-14
12376,29,2008-03-23
12377,22,2008-03-03
12378,15,2006-10-29
12379,32,2007-02-07
12380,17,2005-08-12
12381,16,2010-01-23
12382,33,2009-11-22
12383,24,2007-11-11
12384,35,2005-04-28
12385,7,2009-10-02
12386,4,2010-05-11
12387,15,2006-01-13
12388,39,2009-04-15
12389,35,2010-02-09
12390,11,2008-04-13
12391,39,2010-01-15
12392,6,2008-09-25
12393,13,2005-08-12
12394,35,2009-01-31
12395,1,2006-09-23
12396,33,2010-12-02
12397,24,2007-08-08
12398,38,2008-12-06
12399,12,2011-09-06
12400,32,2007-04-30
12401,16,2007-03-11
12402,19,2006-04-09
12403,20,2009-03-27
12404,32,2010-06-15
12405,22,2009-09-26
12406,27,2005-07-13
12407,22,2009-01-27
12408,4,2011-03-16
12409,3,2009-08-25
12410,15,2009-12-11
12411,21,2008-12-24
12412,18,2005-10-30
12413,8,2009-11-02
12414,5,2007-10-20
12415,14,2007-11-25
12416,15,2005-04-20
12417,9,2008-02-28
12418,29,2011-05-08
12419,14,2009-08-21
12420,5,2010-03-17
12421,39,2006-02-08
12422,13,2008-10-17
12423,10,2005-06-08
12424,12,2005-02-26
12425,9,2005-05-01
12426,11,2009-10-25
12427,5,2006-09-10
12428,33,2005-04-28
12429,9,2007-09-29
12430,16,2007-06-06
12431,25,2008-09-19
12432,25,2009-11-22
12433,35,2008-03-29
12434,5,2009-06-20
12435,17,2007-03-30
12436,18,2010-05-11
12437,32,2005-11-01
12438,39,2007-11-05
12439,21,2007-03-10
12440,34,2005-11-07
12441,14,2008-05-29
12442,3,2005-06-13
12443,13,2008-12-16
12444,22,2005-09-11
12445,8,2009-05-17
12446,27,2009-11-10
12447,37,2011-10-26
12448,16,2010-04-19
12449,16,2008-08-21
12450,11,2005-01-18
12451,20,2010-06-13
12452,15,2006-08-26
12453,24,2008-07-23
12454,30,2008-12-30
12455,26,2009-08-25
12456,32,2007-10-26
12457,1,2009-01-25
12458,30,2006-09-23
12459,25,2010-11-06
12460,10,2005-10-01
12461,7,2007-09-30
12462,10,2010-07-19
12463,34,2010-02-07
12464,3,2008-07-30
12465,15,2006-07-01
12466,12,2010-09-28
12467,20,2005-12-10
12468,8,2010-12-09
12469,12,2005-02-20
12470,2,2010-08-28
12471,3,2005-10-26
12472,26,2007-12-04
12473,5,2006-10-24
12474,15,2009-07-12
12475,8,2009-12-01
12476,12,2005-12-26
12477,2,2006-05-05
12478,6,2007-08-07
12479,27,2011-08-25
12480,18,2005-06-04
12481,16,2009-07-22
12482,8,2010-12-09
12483,32,2009-08-12
12484,39,2009-11-03
12485,37,2011-01-04
12486,19,2006-12-12
12487,32,2006-02-03
12488,38,2009-04-08
12489,9,2008-05-21
12490,17,2011-05-05
12491,8,2005-05-01
12492,16,2011-02-03
12493,27,2007-03-05
12494,3,2009-01-13
12495,19,2005-09-04
12496,2,2009-06-10
12497,14,2008-03-06
12498,39,2007-07-13
12499,10,2006-11-04
12500,25,2008-04-20
12501,1,2010-03-14
12502,12,2006-07-27
12503,11,2010-11-16
12504,5,2007-09-30
12505,27,2006-08-12
12506,19,2007-05-31
12507,17,2011-07-04
12508,29,2005-01-21
12509,24,2010-09-19
12510,5,2006-05-03
12511,7,2005-08-06
12512,1,2008-04-29
12513,12,2011-01-19
12514,39,2007-11-24
12515,1,2005-12-15
12516,10,2011-05-29
12517,18,2006-06-18
12518,32,2005-05-10
12519,8,2007-01-02
12520,27,2009-01-25
12521,9,2006-12-11
12522,16,2007-08-20
12523,4,2010-02-12
12524,35,2007-05-15
12525,18,2005-09-22
12526,22,2005-10-13
12527,37,2009-01-26
12528,32,2009-04-13
12529,21,2008-08-19
12530,8,2005-01-15
12531,18,2011-08-07
12532,22,2008-03-27
12533,19,2011-05-23
12534,28,2007-05-25
12535,27,2009-02-18
12536,7,2010-07-07
12537,8,2008-01-31
12538,4,2008-12-12
12539,36,2007-08-20
12540,31,2011-10-12
12541,8,2009-04-26
12542,4,2008-01-06
12543,32,2010-04-04
12544,20,2008-06-07
12545,3,2006-09-27
12546,32,2010-10-17
12547,29,2005-08-31
12548,21,2006-10-23
12549,24,2008-01-27
12550,37,2007-12-30
12551,8,2006-02-13
12552,32,2005-10-18
12553,14,2010-03-24
12554,11,2006-10-09
12555,28,2007-04-24
12556,32,2007-11-22
12557,33,2008-01-11
12558,25,2006-04-24
12559,25,2010-05-08
12560,15,2008-01-03
12561,32,2006-05-21
12562,3,2007-08-16
12563,36,2006-12-21
12564,12,2005-03-07
12565,31,2006-05-27
12566,24,2009-09-23
12567,19,2006-07-10
12568,38,2010-02-01
12569,27,2008-03-30
12570,16,2009-04-12
12571,30,2007-09-04
12572,35,2007-10-04
12573,19,2005-03-11
12574,22,2011-08-23
12575,16,2006-10-10
12576,22,2009-07-23
12577,15,2008-03-06
12578,5,2010-06-25
12579,4,2005-04-13
12580,38,2007-08-11
12581,3,2006-02-13
12582,11,2009-12-12
12583,31,2010-09-16
12584,17,2006-08-25
12585,22,2007-01-20
12586,19,2011-08-29
12587,9,2010-08-02
12588,16,2008-03-30
12589,5,2007-03-27
12590,33,2011-01-29
12591,30,2009-12-19
12592,37,2008-09-04
12593,35,2010-04-14
12594,27,2007-09-24
12595,10,2005-02-08
12596,26,2011-09-14
12597,11,2006-09-24
12598,29,2006-01-05
12599,25,2011-02-27
12600,38,2005-11-03
12601,5,2005-06-26
12602,15,2010-01-16
12603,34,2011-10-03
12604,24,2010-06-23
12605,37,2008-04-20
12606,10,2009-04-01
12607,7,2006-01-17
12608,12,2008-10-10
12609,14,2008-06-12
12610,10,2006-03-27
12611,10,2011-08-24
12612,17,2006-02-04
12613,21,2011-10-27
12614,2,2007-08-08
12615,33,2008-12-05
12616,4,2010-07-16
12617,21,2008-03-15
12618,3,2009-08-18
12619,19,2010-12-22
12620,26,2006-12-02
12621,35,2005-11-05
12622,9,2008-09-30
12623,23,2006-03-22
12624,31,2009-09-26
12625,36,2011-03-18
12626,33,2009-09-15
12627,18,2005-08-27
12628,7,2005-07-19
12629,23,2006-03-20
12630,4,2009-11-10
12631,5,2011-01-03
12632,27,2008-02-10
12633,18,2008-02-28
12634,38,2009-02-24
12635,12,2008-10-24
12636,16,2011-07-19
12637,8,2009-10-12
12638,18,2007-01-12
12639,27,2008-01-08
12640,22,2011-05-18
12641,28,2008-01-01
12642,37,2005-03-19
12643,39,2007-12-11
12644,9,2008-10-21
12645,39,2006-08-08
12646,33,2009-04-25
12647,13,2006-12-30
12648,20,2009-06-20
12649,35,2005-04-17
12650,31,2005-04-29
12651,6,2007-09-18
12652,31,2008-01-15
12653,1,2007-02-01
12654,29,2006-03-29
12655,23,2005-05-14
12656,36,2006-06-28
12657,22,2006-10-18
12658,2,2010-10-20
12659,4,2008-01-16
12660,5,2009-10-30
12661,5,2007-09-21
12662,8,2007-06-01
12663,32,2011-03-03
12664,23,2011-07-24
12665,7,2008-12-24
12666,4,2006-12-08
12667,38,2010-02-28
12668,15,2008-11-06
12669,22,2006-10-07
12670,26,2005-05-09
12671,37,2009-02-02
12672,10,2005-08-26
12673,24,2009-03-11
12674,36,2010-12-27
12675,19,2010-12-28
12676,23,2011-04-08
12677,29,2008-05-02
12678,31,2011-10-16
12679,3,2011-05-01
12680,25,2010-10-29
12681,23,2006-11-13
12682,8,2010-03-21
12683,16,2006-09-18
12684,24,2010-06-14
12685,37,2009-09-21
12686,38,2011-08-25
12687,20,2005-07-14
12688,19,2005-01-25
12689,39,2009-11-21
12690,23,2009-05-17
12691,24,2007-08-15
12692,5,2009-10-18
12693,31,2006-02-16
12694,17,2011-10-10
12695,27,2009-09-08
12696,38,2008-03-15
12697,21,2011-06-15
12698,25,2007-08-14
12699,13,2005-05-06
12700,3,2010-10-17
12701,11,2008-06-24
12702,11,2011-06-12
12703,13,2007-12-12
12704,34,2007-06-29
12705,8,2006-09-25
12706,32,2008-08-29
12707,18,2011-06-22
12708,37,2007-10-31
12709,24,2006-10-21
12710,20,2005-09-28
12711,22,2005-12-07
12712,7,2009-08-26
12713,28,2006-11-19
12714,38,2010-04-25
12715,30,2009-06-27
12716,25,2010-01-06
12717,37,2011-10-11
12718,11,2008-11-25
12719,5,2009-06-12
12720,37,2010-12-12
12721,34,2010-08-16
12722,29,2009-06-21
12723,2,2005-04-27
12724,26,2010-01-25
12725,6,2006-10-13
12726,28,2010-06-27
12727,24,2010-08-05
12728,26,2011-09-07
12729,14,2009-12-02
12730,37,2005-10-23
12731,29,2005-05-30
12732,25,2007-05-21
12733,8,2010-10-16
12734,3,2006-03-11
12735,20,2006-05-06
12736,16,2009-03-14
12737,34,2005-10-04
12738,37,2005-08-30
12739,13,2008-01-14
12740,19,2007-09-25
12741,18,2005-11-07
12742,35,2011-03-15
12743,25,2009-10-27
12744,6,2009-04-19
12745,33,2007-04-03
12746,16,2011-08-01
12747,31,2007-03-09
12748,31,2005-09-04
12749,27,2008-03-09
12750,36,2009-05-11
12751,28,2009-12-10
12752,21,2006-08-16
12753,25,2009-09-30
12754,29,2005-01-01
12755,7,2009-01-09
12756,30,2008-07-23
12757,18,2008-09-07
12758,30,2010-03-30
12759,17,2009-04-04
12760,31,2009-01-10
12761,28,2009-08-02
12762,6,2009-04-16
12763,16,2011-04-15
12764,36,2011-02-16
12765,9,2005-04-28
12766,35,2008-01-29
12767,12,2006-03-18
12768,3,2008-05-23
12769,32,2011-01-25
12770,25,2007-05-05
12771,21,2009-12-13
12772,10,2008-10-31
12773,20,2010-07-01
12774,7,2009-07-02
12775,16,2005-03-31
12776,14,2005-02-24
12777,23,2006-07-12
12778,8,2006-09-21
12779,5,2008-11-07
12780,10,2008-02-25
12781,4,2005-01-04
12782,32,2009-05-10
12783,30,2010-01-25
12784,28,2005-07-26
12785,22,2010-10-12
12786,37,2009-01-16
12787,19,2010-05-10
12788,39,2010-06-19
12789,28,2006-02-08
12790,35,2006-12-19
12791,31,2011-01-13
12792,16,2010-11-20
12793,2,2006-10-20
12794,7,2005-12-04
12795,13,2007-03-20
12796,10,2010-03-07
12797,3,2007-02-18
12798,24,2009-07-17
12799,13,2009-10-24
12800,35,2009-04-08
12801,9,2009-04-02
12802,34,2005-12-01
12803,5,2005-09-23
12804,29,2005-09-21
12805,1,2009-08-06
12806,21,2010-04-04
12807,3,2008-09-12
12808,24,2005-12-30
12809,28,2007-08-21
12810,7,2008-05-01
12811,33,2010-11-30
12812,31,2011-01-18
12813,39,2005-01-31
12814,24,2010-06-05
12815,20,2007-12-22
12816,21,2008-02-28
12817,22,2011-07-04
12818,38,2006-07-25
12819,21,2007-02-22
12820,10,2011-02-10
12821,34,2006-12-22
12822,12,2011-08-07
12823,26,2008-05-02
12824,35,2010-11-11
12825,19,2009-03-17
12826,38,2009-03-08
12827,6,2005-01-11
12828,21,2008-06-20
12829,23,2007-03-07
12830,19,2008-05-08
12831,16,2009-04-10
12832,32,2007-03-07
12833,13,2007-02-04
12834,21,2010-07-29
12835,21,2006-08-15
12836,14,2010-06-21
12837,3,2009-06-17
12838,24,2010-12-20
12839,37,2009-01-06
12840,30,2007-11-20
12841,31,2009-08-04
12842,31,2009-01-23
12843,22,2008-02-14
12844,30,2009-07-27
12845,15,2007-10-20
12846,3,2010-12-08
12847,12,2005-05-22
12848,36,2011-02-23
12849,1,2011-05-26
12850,33,2005-09-29
12851,7,2006-11-08
12852,35,2005-12-16
12853,6,2005-09-20
12854,32,2008-01-10
12855,31,2005-12-16
12856,24,2009-03-12
12857,31,2007-05-31
12858,36,2005-05-16
